,doc_id,sentence,word_number
11623,T920713.159,31236,9
11624,T920713.159,31237,3
11625,T920713.159,31238,7
11626,T920713.159,31239,41
11627,T920713.159,31240,3
11628,T920713.159,31241,19
11629,T920713.159,31242,7
11630,T920713.159,31243,1
11631,T920713.16,28566,5
11632,T920713.16,28567,31
11633,T920713.16,28568,12
11634,T920713.16,28569,36
11635,T920713.16,28570,13
11636,T920713.16,28571,28
11637,T920713.16,28572,18
11638,T920713.160,31244,2
11639,T920713.160,31245,8
11640,T920713.160,31246,7
11641,T920713.160,31247,7
11642,T920713.160,31248,26
11643,T920713.160,31249,12
11644,T920713.160,31250,7
11645,T920713.160,31251,32
11646,T920713.160,31252,28
11647,T920713.160,31253,20
11648,T920713.160,31254,34
11649,T920713.160,31255,9
11650,T920713.160,31256,8
11651,T920713.160,31257,6
11652,T920713.160,31258,17
11653,T920713.160,31259,12
11654,T920713.160,31260,7
11655,T920713.160,31261,21
11656,T920713.160,31262,4
11657,T920713.160,31263,10
11658,T920713.160,31264,15
11659,T920713.160,31265,10
11660,T920713.160,31266,10
11661,T920713.160,31267,10
11662,T920713.160,31268,5
11663,T920713.160,31269,2
11664,T920713.161,31270,4
11665,T920713.161,31271,26
11666,T920713.161,31272,30
11667,T920713.161,31273,19
11668,T920713.161,31274,23
11669,T920713.161,31275,22
11670,T920713.161,31276,13
11671,T920713.161,31277,20
11672,T920713.161,31278,38
11673,T920713.161,31279,5
11674,T920713.161,31280,9
11675,T920713.161,31281,1
11676,T920713.162,31282,5
11677,T920713.162,31283,16
11678,T920713.162,31284,1
11679,T920713.162,31285,21
11680,T920713.162,31286,6
11681,T920713.162,31287,37
11682,T920713.162,31288,17
11683,T920713.162,31289,28
11684,T920713.162,31290,20
11685,T920713.162,31291,37
11686,T920713.162,31292,9
11687,T920713.162,31293,14
11688,T920713.162,31294,11
11689,T920713.162,31295,24
11690,T920713.162,31296,26
11691,T920713.162,31297,37
11692,T920713.162,31298,14
11693,T920713.162,31299,14
11694,T920713.162,31300,59
11695,T920713.162,31301,6
11696,T920713.162,31302,9
11697,T920713.162,31303,17
11698,T920713.162,31304,32
11699,T920713.162,31305,17
11700,T920713.162,31306,25
11701,T920713.162,31307,2
11702,T920713.163,31308,3
11703,T920713.163,31309,9
11704,T920713.163,31310,7
11705,T920713.163,31311,16
11706,T920713.163,31312,8
11707,T920713.163,31313,16
11708,T920713.163,31314,28
11709,T920713.163,31315,10
11710,T920713.163,31316,17
11711,T920713.163,31317,24
11712,T920713.163,31318,10
11713,T920713.163,31319,36
11714,T920713.163,31320,34
11715,T920713.163,31321,8
11716,T920713.163,31322,14
11717,T920713.163,31323,11
11718,T920713.163,31324,10
11719,T920713.163,31325,2
11720,T920713.169,31326,9
11721,T920713.169,31327,23
11722,T920713.169,31328,17
11723,T920713.169,31329,3
11724,T920713.169,31330,7
11725,T920713.169,31331,16
11726,T920713.169,31332,8
11727,T920713.169,31333,5
11728,T920713.169,31334,8
11729,T920713.169,31335,18
11730,T920713.169,31336,16
11731,T920713.169,31337,22
11732,T920713.169,31338,10
11733,T920713.169,31339,23
11734,T920713.169,31340,14
11735,T920713.169,31341,11
11736,T920713.169,31342,8
11737,T920713.169,31343,7
11738,T920713.169,31344,17
11739,T920713.169,31345,5
11740,T920713.169,31346,1
11741,T920713.17,28573,4
11742,T920713.17,28574,23
11743,T920713.17,28575,21
11744,T920713.17,28576,23
11745,T920713.17,28577,10
11746,T920713.17,28578,14
11747,T920713.171,31347,7
11748,T920713.171,31348,28
11749,T920713.171,31349,20
11750,T920713.171,31350,24
11751,T920713.171,31351,23
11752,T920713.171,31352,54
11753,T920713.171,31353,52
11754,T920713.171,31354,37
11755,T920713.171,31355,5
11756,T920713.171,31356,21
11757,T920713.171,31357,20
11758,T920713.171,31358,55
11759,T920713.171,31359,14
11760,T920713.171,31360,18
11761,T920713.171,31361,22
11762,T920713.171,31362,18
11763,T920713.171,31363,28
11764,T920713.171,31364,13
11765,T920713.171,31365,14
11766,T920713.171,31366,41
11767,T920713.171,31367,56
11768,T920713.171,31368,31
11769,T920713.171,31369,1
11770,T920713.172,31370,2
11771,T920713.172,31371,10
11772,T920713.172,31372,2
11773,T920713.172,31373,23
11774,T920713.172,31374,33
11775,T920713.172,31375,9
11776,T920713.172,31376,31
11777,T920713.172,31377,32
11778,T920713.172,31378,38
11779,T920713.172,31379,24
11780,T920713.172,31380,6
11781,T920713.172,31381,21
11782,T920713.172,31382,11
11783,T920713.172,31383,4
11784,T920713.172,31384,10
11785,T920713.172,31385,22
11786,T920713.172,31386,6
11787,T920713.172,31387,7
11788,T920713.172,31388,14
11789,T920713.172,31389,4
11790,T920713.172,31390,7
11791,T920713.172,31391,2
11792,T920713.173,31392,4
11793,T920713.173,31393,14
11794,T920713.173,31394,11
11795,T920713.173,31395,18
11796,T920713.173,31396,27
11797,T920713.173,31397,15
11798,T920713.173,31398,19
11799,T920713.173,31399,42
11800,T920713.173,31400,14
11801,T920713.173,31401,10
11802,T920713.173,31402,12
11803,T920713.173,31403,22
11804,T920713.173,31404,13
11805,T920713.173,31405,18
11806,T920713.173,31406,14
11807,T920713.173,31407,14
11808,T920713.173,31408,17
11809,T920713.173,31409,25
11810,T920713.173,31410,11
11811,T920713.173,31411,20
11812,T920713.173,31412,17
11813,T920713.173,31413,20
11814,T920713.173,31414,22
11815,T920713.173,31415,6
11816,T920713.173,31416,14
11817,T920713.173,31417,19
11818,T920713.173,31418,1
11819,T920713.174,31419,4
11820,T920713.174,31420,16
11821,T920713.174,31421,12
11822,T920713.174,31422,22
11823,T920713.174,31423,15
11824,T920713.174,31424,20
11825,T920713.174,31425,10
11826,T920713.174,31426,13
11827,T920713.174,31427,7
11828,T920713.174,31428,10
11829,T920713.174,31429,19
11830,T920713.174,31430,11
11831,T920713.174,31431,13
11832,T920713.174,31432,16
11833,T920713.174,31433,14
11834,T920713.174,31434,14
11835,T920713.174,31435,9
11836,T920713.174,31436,10
11837,T920713.174,31437,13
11838,T920713.174,31438,9
11839,T920713.174,31439,14
11840,T920713.174,31440,10
11841,T920713.174,31441,19
11842,T920713.174,31442,7
11843,T920713.174,31443,20
11844,T920713.174,31444,4
11845,T920713.174,31445,10
11846,T920713.174,31446,6
11847,T920713.174,31447,8
11848,T920713.174,31448,8
11849,T920713.174,31449,11
11850,T920713.174,31450,16
11851,T920713.174,31451,8
11852,T920713.174,31452,16
11853,T920713.174,31453,15
11854,T920713.174,31454,17
11855,T920713.174,31455,13
11856,T920713.174,31456,2
11857,T920713.18,28579,3
11858,T920713.18,28580,6
11859,T920713.18,28581,34
11860,T920713.18,28582,11
11861,T920713.18,28583,14
11862,T920713.18,28584,36
11863,T920713.18,28585,16
11864,T920713.18,28586,33
11865,T920713.18,28587,16
11866,T920713.18,28588,10
11867,T920713.18,28589,11
11868,T920713.19,28590,2
11869,T920713.19,28591,11
11870,T920713.19,28592,17
11871,T920713.19,28593,16
11872,T920713.19,28594,21
11873,T920713.19,28595,14
11874,T920713.2,28510,4
11875,T920713.2,28511,7
11876,T920713.2,28512,22
11877,T920713.2,28513,11
11878,T920713.2,28514,15
11879,T920713.2,28515,20
11880,T920713.20,28596,4
11881,T920713.20,28597,23
11882,T920713.20,28598,4
11883,T920713.20,28599,19
11884,T920713.20,28600,17
11885,T920713.20,28601,24
11886,T920713.20,28602,22
11887,T920713.20,28603,30
11888,T920713.20,28604,11
11889,T920713.20,28605,15
11890,T920713.20,28606,13
11891,T920713.20,28607,31
11892,T920713.20,28608,10
11893,T920713.20,28609,19
11894,T920713.20,28610,11
11895,T920713.20,28611,26
11896,T920713.20,28612,21
11897,T920713.20,28613,10
11898,T920713.20,28614,36
11899,T920713.20,28615,16
11900,T920713.20,28616,27
11901,T920713.20,28617,31
11902,T920713.20,28618,17
11903,T920713.20,28619,20
11904,T920713.20,28620,29
11905,T920713.20,28621,24
11906,T920713.20,28622,33
11907,T920713.20,28623,40
11908,T920713.21,28624,3
11909,T920713.21,28625,15
11910,T920713.21,28626,31
11911,T920713.21,28627,45
11912,T920713.21,28628,19
11913,T920713.21,28629,11
11914,T920713.21,28630,19
11915,T920713.21,28631,19
11916,T920713.21,28632,18
11917,T920713.21,28633,20
11918,T920713.21,28634,25
11919,T920713.21,28635,20
11920,T920713.21,28636,9
11921,T920713.21,28637,9
11922,T920713.21,28638,14
11923,T920713.21,28639,12
11924,T920713.21,28640,26
11925,T920713.21,28641,32
11926,T920713.21,28642,24
11927,T920713.21,28643,17
11928,T920713.21,28644,9
11929,T920713.21,28645,20
11930,T920713.21,28646,16
11931,T920713.21,28647,20
11932,T920713.23,28648,14
11933,T920713.23,28649,49
11934,T920713.23,28650,17
11935,T920713.23,28651,17
11936,T920713.23,28652,7
11937,T920713.23,28653,7
11938,T920713.23,28654,22
11939,T920713.23,28655,5
11940,T920713.23,28656,12
11941,T920713.23,28657,18
11942,T920713.23,28658,6
11943,T920713.23,28659,9
11944,T920713.23,28660,8
11945,T920713.23,28661,11
11946,T920713.23,28662,5
11947,T920713.23,28663,9
11948,T920713.23,28664,8
11949,T920713.23,28665,23
11950,T920713.23,28666,15
11951,T920713.23,28667,5
11952,T920713.23,28668,9
11953,T920713.23,28669,14
11954,T920713.23,28670,5
11955,T920713.23,28671,6
11956,T920713.23,28672,13
11957,T920713.23,28673,14
11958,T920713.23,28674,8
11959,T920713.23,28675,10
11960,T920713.23,28676,10
11961,T920713.23,28677,4
11962,T920713.23,28678,4
11963,T920713.23,28679,7
11964,T920713.23,28680,8
11965,T920713.23,28681,15
11966,T920713.23,28682,11
11967,T920713.23,28683,9
11968,T920713.23,28684,9
11969,T920713.23,28685,8
11970,T920713.23,28686,2
11971,T920713.23,28687,8
11972,T920713.23,28688,9
11973,T920713.23,28689,12
11974,T920713.23,28690,7
11975,T920713.23,28691,2
11976,T920713.23,28692,11
11977,T920713.23,28693,11
11978,T920713.23,28694,11
11979,T920713.23,28695,4
11980,T920713.23,28696,13
11981,T920713.23,28697,13
11982,T920713.23,28698,14
11983,T920713.23,28699,9
11984,T920713.23,28700,10
11985,T920713.23,28701,7
11986,T920713.23,28702,4
11987,T920713.23,28703,6
11988,T920713.23,28704,8
11989,T920713.23,28705,14
11990,T920713.23,28706,7
11991,T920713.23,28707,21
11992,T920713.23,28708,12
11993,T920713.23,28709,10
11994,T920713.23,28710,14
11995,T920713.23,28711,9
11996,T920713.23,28712,19
11997,T920713.23,28713,9
11998,T920713.23,28714,4
11999,T920713.23,28715,20
12000,T920713.23,28716,17
12001,T920713.23,28717,8
12002,T920713.23,28718,12
12003,T920713.23,28719,10
12004,T920713.23,28720,23
12005,T920713.23,28721,19
12006,T920713.23,28722,8
12007,T920713.23,28723,12
12008,T920713.23,28724,27
12009,T920713.23,28725,28
12010,T920713.23,28726,10
12011,T920713.23,28727,11
12012,T920713.23,28728,2
12013,T920713.23,28729,2
12014,T920713.24,28730,6
12015,T920713.24,28731,5
12016,T920713.24,28732,29
12017,T920713.24,28733,6
12018,T920713.24,28734,27
12019,T920713.24,28735,27
12020,T920713.24,28736,16
12021,T920713.24,28737,56
12022,T920713.24,28738,14
12023,T920713.24,28739,23
12024,T920713.24,28740,26
12025,T920713.24,28741,28
12026,T920713.24,28742,25
12027,T920713.24,28743,36
12028,T920713.24,28744,46
12029,T920713.24,28745,25
12030,T920713.24,28746,40
12031,T920713.24,28747,11
12032,T920713.24,28748,15
12033,T920713.24,28749,22
12034,T920713.24,28750,20
12035,T920713.24,28751,12
12036,T920713.24,28752,18
12037,T920713.24,28753,40
12038,T920713.24,28754,19
12039,T920713.24,28755,23
12040,T920713.24,28756,26
12041,T920713.24,28757,21
12042,T920713.24,28758,19
12043,T920713.24,28759,24
12044,T920713.24,28760,14
12045,T920713.24,28761,28
12046,T920713.24,28762,23
12047,T920713.24,28763,10
12048,T920713.24,28764,10
12049,T920713.24,28765,19
12050,T920713.24,28766,27
12051,T920713.24,28767,4
12052,T920713.25,28768,6
12053,T920713.25,28769,25
12054,T920713.25,28770,24
12055,T920713.25,28771,25
12056,T920713.25,28772,20
12057,T920713.25,28773,29
12058,T920713.25,28774,25
12059,T920713.25,28775,13
12060,T920713.25,28776,21
12061,T920713.25,28777,20
12062,T920713.25,28778,19
12063,T920713.25,28779,25
12064,T920713.25,28780,44
12065,T920713.25,28781,16
12066,T920713.25,28782,26
12067,T920713.25,28783,9
12068,T920713.25,28784,27
12069,T920713.25,28785,17
12070,T920713.25,28786,38
12071,T920713.25,28787,15
12072,T920713.25,28788,26
12073,T920713.25,28789,38
12074,T920713.25,28790,19
12075,T920713.25,28791,17
12076,T920713.25,28792,22
12077,T920713.25,28793,21
12078,T920713.25,28794,13
12079,T920713.25,28795,31
12080,T920713.25,28796,21
12081,T920713.25,28797,17
12082,T920713.25,28798,6
12083,T920713.25,28799,18
12084,T920713.25,28800,6
12085,T920713.25,28801,15
12086,T920713.25,28802,8
12087,T920713.25,28803,17
12088,T920713.25,28804,4
12089,T920713.27,28805,6
12090,T920713.27,28806,22
12091,T920713.27,28807,25
12092,T920713.27,28808,12
12093,T920713.27,28809,28
12094,T920713.27,28810,25
12095,T920713.27,28811,22
12096,T920713.27,28812,23
12097,T920713.27,28813,23
12098,T920713.27,28814,18
12099,T920713.28,28815,5
12100,T920713.28,28816,17
12101,T920713.28,28817,15
12102,T920713.28,28818,11
12103,T920713.28,28819,37
12104,T920713.28,28820,6
12105,T920713.28,28821,4
12106,T920713.28,28822,16
12107,T920713.28,28823,7
12108,T920713.28,28824,20
12109,T920713.28,28825,19
12110,T920713.28,28826,7
12111,T920713.28,28827,35
12112,T920713.28,28828,29
12113,T920713.28,28829,14
12114,T920713.28,28830,25
12115,T920713.28,28831,69
12116,T920713.28,28832,11
12117,T920713.28,28833,27
12118,T920713.28,28834,10
12119,T920713.28,28835,7
12120,T920713.28,28836,7
12121,T920713.28,28837,4
12122,T920713.28,28838,19
12123,T920713.28,28839,21
12124,T920713.28,28840,30
12125,T920713.28,28841,22
12126,T920713.28,28842,27
12127,T920713.28,28843,15
12128,T920713.28,28844,13
12129,T920713.28,28845,15
12130,T920713.28,28846,2
12131,T920713.29,28847,3
12132,T920713.29,28848,10
12133,T920713.29,28849,55
12134,T920713.29,28850,8
12135,T920713.29,28851,36
12136,T920713.29,28852,19
12137,T920713.29,28853,32
12138,T920713.29,28854,12
12139,T920713.29,28855,15
12140,T920713.29,28856,23
12141,T920713.29,28857,14
12142,T920713.29,28858,25
12143,T920713.29,28859,20
12144,T920713.29,28860,30
12145,T920713.3,28516,1
12146,T920713.3,28517,3
12147,T920713.3,28518,25
12148,T920713.3,28519,13
12149,T920713.3,28520,26
12150,T920713.3,28521,9
12151,T920713.30,28861,4
12152,T920713.30,28862,33
12153,T920713.30,28863,35
12154,T920713.30,28864,18
12155,T920713.30,28865,25
12156,T920713.30,28866,37
12157,T920713.30,28867,8
12158,T920713.30,28868,1
12159,T920713.31,28869,5
12160,T920713.31,28870,31
12161,T920713.31,28871,3
12162,T920713.31,28872,22
12163,T920713.31,28873,18
12164,T920713.31,28874,24
12165,T920713.31,28875,24
12166,T920713.31,28876,16
12167,T920713.31,28877,16
12168,T920713.31,28878,14
12169,T920713.31,28879,23
12170,T920713.31,28880,16
12171,T920713.31,28881,24
12172,T920713.31,28882,18
12173,T920713.31,28883,12
12174,T920713.31,28884,16
12175,T920713.31,28885,31
12176,T920713.31,28886,10
12177,T920713.31,28887,12
12178,T920713.31,28888,13
12179,T920713.31,28889,23
12180,T920713.31,28890,9
12181,T920713.31,28891,17
12182,T920713.31,28892,9
12183,T920713.31,28893,17
12184,T920713.31,28894,36
12185,T920713.31,28895,16
12186,T920713.31,28896,16
12187,T920713.31,28897,22
12188,T920713.31,28898,11
12189,T920713.31,28899,9
12190,T920713.31,28900,10
12191,T920713.31,28901,9
12192,T920713.31,28902,20
12193,T920713.31,28903,14
12194,T920713.31,28904,20
12195,T920713.31,28905,9
12196,T920713.31,28906,9
12197,T920713.31,28907,3
12198,T920713.32,28908,5
12199,T920713.32,28909,22
12200,T920713.32,28910,9
12201,T920713.32,28911,32
12202,T920713.32,28912,30
12203,T920713.32,28913,17
12204,T920713.32,28914,23
12205,T920713.32,28915,39
12206,T920713.34,28916,6
12207,T920713.34,28917,25
12208,T920713.34,28918,22
12209,T920713.34,28919,18
12210,T920713.34,28920,40
12211,T920713.34,28921,15
12212,T920713.34,28922,25
12213,T920713.34,28923,27
12214,T920713.34,28924,23
12215,T920713.36,28925,5
12216,T920713.36,28926,14
12217,T920713.36,28927,35
12218,T920713.36,28928,39
12219,T920713.36,28929,41
12220,T920713.36,28930,17
12221,T920713.36,28931,20
12222,T920713.36,28932,18
12223,T920713.36,28933,24
12224,T920713.36,28934,32
12225,T920713.36,28935,49
12226,T920713.36,28936,20
12227,T920713.36,28937,12
12228,T920713.36,28938,34
12229,T920713.36,28939,9
12230,T920713.36,28940,17
12231,T920713.36,28941,23
12232,T920713.36,28942,2
12233,T920713.37,28943,6
12234,T920713.37,28944,15
12235,T920713.37,28945,3
12236,T920713.37,28946,14
12237,T920713.37,28947,5
12238,T920713.37,28948,18
12239,T920713.37,28949,37
12240,T920713.37,28950,49
12241,T920713.37,28951,37
12242,T920713.37,28952,22
12243,T920713.37,28953,13
12244,T920713.37,28954,39
12245,T920713.37,28955,26
12246,T920713.37,28956,33
12247,T920713.37,28957,27
12248,T920713.37,28958,35
12249,T920713.37,28959,18
12250,T920713.37,28960,21
12251,T920713.37,28961,10
12252,T920713.37,28962,21
12253,T920713.37,28963,26
12254,T920713.37,28964,37
12255,T920713.37,28965,17
12256,T920713.37,28966,25
12257,T920713.37,28967,19
12258,T920713.37,28968,20
12259,T920713.37,28969,14
12260,T920713.37,28970,14
12261,T920713.37,28971,20
12262,T920713.37,28972,30
12263,T920713.37,28973,6
12264,T920713.37,28974,15
12265,T920713.37,28975,2
12266,T920713.37,28976,26
12267,T920713.37,28977,38
12268,T920713.37,28978,12
12269,T920713.37,28979,17
12270,T920713.37,28980,28
12271,T920713.37,28981,17
12272,T920713.37,28982,14
12273,T920713.39,28983,2
12274,T920713.39,28984,7
12275,T920713.39,28985,34
12276,T920713.39,28986,15
12277,T920713.39,28987,24
12278,T920713.39,28988,11
12279,T920713.39,28989,14
12280,T920713.4,28522,4
12281,T920713.4,28523,5
12282,T920713.4,28524,24
12283,T920713.4,28525,35
12284,T920713.4,28526,9
12285,T920713.4,28527,26
12286,T920713.4,28528,2
12287,T920713.40,28990,2
12288,T920713.40,28991,3
12289,T920713.40,28992,28
12290,T920713.40,28993,24
12291,T920713.40,28994,7
12292,T920713.40,28995,25
12293,T920713.40,28996,12
12294,T920713.40,28997,11
12295,T920713.40,28998,14
12296,T920713.40,28999,11
12297,T920713.41,29000,2
12298,T920713.41,29001,3
12299,T920713.41,29002,39
12300,T920713.41,29003,14
12301,T920713.41,29004,18
12302,T920713.42,29005,9
12303,T920713.42,29006,34
12304,T920713.42,29007,3
12305,T920713.42,29008,25
12306,T920713.42,29009,39
12307,T920713.42,29010,19
12308,T920713.42,29011,20
12309,T920713.42,29012,17
12310,T920713.42,29013,15
12311,T920713.42,29014,16
12312,T920713.42,29015,13
12313,T920713.42,29016,30
12314,T920713.42,29017,23
12315,T920713.42,29018,21
12316,T920713.42,29019,14
12317,T920713.42,29020,17
12318,T920713.42,29021,25
12319,T920713.42,29022,16
12320,T920713.42,29023,9
12321,T920713.42,29024,9
12322,T920713.42,29025,13
12323,T920713.42,29026,9
12324,T920713.42,29027,23
12325,T920713.42,29028,17
12326,T920713.42,29029,12
12327,T920713.42,29030,24
12328,T920713.42,29031,10
12329,T920713.42,29032,21
12330,T920713.42,29033,21
